,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
2535,1440,40.841029999999996,-73.94463,0,0,0,0,0,0,0,0,4365562,434,23.0,0.0004266858577728272,0.999431426525116,1
2536,900,40.80578,-73.87730400000001,0,0,0,0,0,0,0,0,4366833,979,11.0,0.102298828125,0.8538271484375,1
2537,1732,40.8283,-73.92447,0,0,0,0,0,0,0,0,4371680,109,38.0,-0.0003727398470044136,0.9997351791858672,1
2538,809,40.679829999999995,-74.00353,0,0,0,0,0,0,0,0,4365367,286,45.0,0.06670276545702722,0.91780194836086,1
2539,800,40.89725,-73.855255,2,0,0,0,0,0,2,0,4365380,1210,2.0,0.1027,0.7665,1
2540,1940,40.713226,-73.82343,1,0,1,0,0,0,0,0,4371137,1187,10.0,0.03129140625,0.96609765625,1
2541,108,40.80853,-73.90496999999999,5,0,0,0,0,0,5,0,4366871,498,10.0,0.03875859375,0.9676953125,1
2542,415,40.689445,-73.95513000000001,0,0,0,0,0,0,0,0,4371581,509,62.0,0.023484346073846658,0.9646643754982868,1
2543,1340,40.649025,-73.95286,0,0,0,0,0,0,0,0,4371844,345,18.0,0.03631232299804688,0.959423095703125,1
2544,2330,40.715176,-73.951965,1,0,0,0,0,0,1,0,4365879,156,24.0,0.07243838412761687,0.8659062576293945,1
2545,1900,40.75131,-73.859085,0,0,0,0,0,0,0,0,4371035,740,5.0,0.1027,0.75875,1
2546,1945,40.584625,-73.94713,1,0,0,0,0,0,1,0,4363909,568,14.0,0.019607275390625,0.97935498046875,1
2547,1625,40.66644,-73.823166,2,0,0,0,0,0,2,0,4370666,265,6.0,0.03209375,0.925375,1
2548,815,40.720245,-73.9444,0,0,0,0,0,0,0,0,4369129,492,19.0,0.03962904281616211,0.9534204711914064,1
2549,400,40.696205,-73.96159,0,0,0,0,0,0,0,0,4365935,228,40.0,0.061211505922999634,0.8725710558826649,1
2550,1600,40.76514,-73.93179,1,0,1,0,0,0,0,0,4370668,237,27.0,0.03936657261550426,0.9128416579663754,1
2551,2052,40.859974,-73.900795,1,0,1,0,0,0,0,0,4367122,86,20.0,0.27406386737823485,0.8227744617462158,1
2552,1530,40.84434,-73.892044,1,0,0,0,0,0,1,0,4366112,138,14.0,0.280499267578125,0.81487255859375,1
2553,900,40.876540000000006,-73.847916,1,0,0,0,0,0,1,0,4369615,433,5.0,0.025675,0.9205,1
2554,2213,40.680378000000005,-73.89136500000001,0,0,0,0,0,0,0,0,4366525,273,26.0,0.07696846277713776,0.907572839140892,1
2555,920,40.647713,-73.96058000000001,3,0,0,0,0,0,3,0,4370228,263,20.0,0.10159991149902343,0.8604360809326171,1
2556,1000,40.68603,-73.93268,0,0,0,0,0,0,0,0,4369600,413,40.0,0.0010301716275562284,0.9983593573996676,1
2557,2350,40.689236,-73.84503000000001,0,0,0,0,0,0,0,0,4368723,940,3.0,0.1027,0.73325,1
2558,1535,40.638897,-73.96982,0,0,0,0,0,0,0,0,4371354,471,21.0,0.05033962669372559,0.9310989437103272,1
2559,1215,40.670586,-73.910965,2,0,0,0,0,0,2,0,4370059,269,17.0,0.040864683532714836,0.9533519439697266,1
2560,2158,40.801871999999996,-73.94136999999999,0,0,0,0,0,0,0,0,4370019,238,43.0,0.2524857376819533,0.8498328783456587,1
2561,1522,40.643516999999996,-73.8965,0,0,0,0,0,0,0,0,4363689,430,6.0,0.0641875,0.9289375,1
2562,1858,40.853813,-73.90734,0,0,0,0,0,0,0,0,4368337,79,24.0,0.25128466769456864,0.8494354945421219,1
2563,1300,40.756474,-73.80546600000001,0,0,0,0,0,0,0,0,4369701,617,7.0,0.0048140625,0.9898125,1
2564,1050,40.691821999999995,-73.92223,0,0,0,0,0,0,0,0,4369369,46,21.0,0.004119553279876709,0.9953518056869508,1
2565,1800,40.702053,-73.77864,0,0,0,0,0,0,0,0,4368099,364,5.0,0.00641875,0.9881875,1
2566,1455,40.752216,-73.70509,0,0,0,0,0,0,0,0,4363965,1352,2.0,0.1027,0.858,1
2567,1147,40.593292,-73.77185,1,0,0,0,0,0,1,0,4370276,459,6.0,0.05135,0.93225,1
2568,1800,40.71248,-73.895035,3,0,0,0,0,0,3,0,4370676,129,11.0,0.1012958984375,0.853201171875,1
2569,1845,40.690216,-73.96028000000001,0,0,0,0,0,0,0,0,4364925,363,64.0,0.05017827803232823,0.9370786515002988,1
2570,1745,40.619984,-73.96427,1,0,1,0,0,0,0,0,4366135,269,17.0,0.05033453369140625,0.9405750122070312,1
2571,2145,40.62135,-73.91747,1,0,0,0,0,0,1,0,4371901,837,4.0,0.1027,0.865,1
2572,858,40.815903000000006,-73.94515,0,0,0,0,0,0,0,0,4371177,538,39.0,0.002861627388297347,0.9970490265351836,1
2573,1020,40.84768,-73.91237,1,0,0,0,1,0,0,0,4368284,529,33.0,0.03138459985312074,0.9812082166764884,1
2574,2050,40.830257,-73.914856,0,0,0,0,0,0,0,0,4367876,271,17.0,5.0146484375e-05,0.99991845703125,1
2575,905,40.66735,-73.76994,0,0,0,0,0,0,0,0,4365861,94,5.0,0.0063875,0.914875,1
2576,1818,40.818558,-73.92732,1,0,0,0,0,0,1,0,4366743,465,38.0,0.002464088898160844,0.9968137921655142,1
2577,815,40.695004,-73.9525,0,0,0,0,0,0,0,0,4366320,484,56.0,0.010863216698247052,0.9802584580627955,1
2578,1359,40.683723,-73.96797,2,0,0,0,0,0,2,0,4372909,223,55.0,0.07665977119879064,0.8840607229689154,1
2579,1310,40.60915,-74.14986999999999,0,0,0,0,0,0,0,0,4367200,712,17.0,0.0719577880859375,0.9090419311523438,1
2580,125,40.677624,-73.93308,2,0,0,0,0,0,2,0,4369613,452,39.0,0.0006300050950620061,0.9992219334760848,1
2581,800,40.63989,-74.02162,0,0,0,0,0,0,0,0,4363908,178,20.0,0.039450176239013666,0.9486683082580568,1
2582,137,40.817516,-73.8954,0,0,0,0,0,0,0,0,4365391,276,14.0,0.054821484374999986,0.9251859130859376,1
2583,1500,40.847965,-73.87145,2,0,0,0,0,0,2,0,4368822,727,10.0,0.1027,0.8836484375,1
2584,1421,40.66519,-73.9271,0,0,0,0,0,0,0,0,4365335,465,10.0,0.00401171875,0.9958515625,1
2585,1315,40.829082,-73.941086,0,0,0,0,0,0,0,0,4364190,268,32.0,-0.0014890556335449216,0.998938117980957,1
2586,1135,40.830143,-73.92858000000001,1,0,0,0,0,0,1,0,4368603,410,39.0,-0.00018636456727981569,0.9998675845861436,1
2587,504,40.85372,-73.928696,0,0,0,0,0,0,0,0,4367745,464,41.0,2.6689327148142186e-05,0.9999654044702212,1
2588,1640,40.766552000000004,-73.77255,0,0,0,0,0,0,0,0,4365492,1028,3.0,0.077025,0.8967499999999999,1
2589,1300,40.660959999999996,-73.731476,3,0,0,0,0,0,3,0,4369363,858,1.0,0.1027,0.915,1
2590,2255,40.693405,-73.90886,0,0,0,0,0,0,0,0,4371955,440,20.0,0.08432268466949464,0.8990190601348877,1
2591,600,40.855858000000005,-73.91572,0,0,0,0,0,0,0,0,4372507,740,41.0,0.030881869226809338,0.9817319843080904,1
2592,1510,40.6338,-73.8897,1,0,0,0,0,0,1,0,4366278,1494,3.0,0.1027,0.8835,1
2593,1600,40.62493,-73.94154,0,0,0,0,0,0,0,0,4367830,1375,3.0,0.1027,0.877,1
2594,1222,40.688759999999995,-73.98085,1,0,1,0,0,0,0,0,4369352,15,97.0,0.07394385002146618,0.8520874767044959,1
2595,1630,40.640347,-74.120636,0,0,0,0,0,0,0,0,4371817,485,21.0,0.007756272888183593,0.9883191223144532,1
2596,2326,40.667862,-73.85073,0,0,0,0,0,0,0,0,4367907,930,5.0,0.1027,0.7154375,1
2597,1750,40.899494,-73.86877,0,0,0,0,0,0,0,0,4363801,142,2.0,0.05135,0.9255,1
2598,1620,40.820305,-73.89083000000001,0,0,0,0,0,0,0,0,4371558,216,15.0,0.053085742187499986,0.9270929565429687,1
2599,1800,40.64848,-73.92519,2,0,0,0,0,0,2,0,4369049,648,6.0,0.016046875,0.98340625,1
2600,1750,40.610523,-73.981186,1,0,1,0,0,0,0,0,4372014,79,21.0,0.0045570617675781255,0.9942751379013062,1
2601,2130,40.65725,-73.8394,0,0,0,0,0,0,0,0,4364077,704,7.0,0.03209375,0.928015625,1
2602,30,40.696033,-73.98453,0,0,0,0,0,0,0,0,4364375,19,109.0,0.06891729144183192,0.9169862403348812,1
2603,2245,40.68877,-73.83017,0,0,0,0,0,0,0,0,4368396,1924,2.0,0.1027,0.7665,1
2604,754,40.718945,-73.97546,3,0,0,0,0,0,3,0,4371040,138,56.0,0.07576169637405372,0.8534565854333908,1
2605,1949,40.586459999999995,-73.81544,2,0,2,0,0,0,0,0,4370910,252,9.0,0.013238671875,0.97584765625,1
2606,400,40.756029999999996,-73.979034,1,0,0,0,1,0,0,0,4365340,188,81.0,0.07343489787037577,0.8716456070245174,1
2607,1124,40.661834999999996,-73.89311,1,0,0,0,0,0,1,0,4365752,372,22.0,0.0828169189453125,0.903717622756958,1
2608,0,40.65121,-73.95893000000001,0,0,0,0,0,0,0,0,4369501,65,19.0,0.08625822143554687,0.8755264587402344,1
2609,1200,40.703842,-73.9633,0,0,0,0,0,0,0,0,4367787,482,38.0,0.05864305290009361,0.8817145642775868,1
2610,1600,40.78552,-73.94799,0,0,0,0,0,0,0,0,4364862,422,30.0,0.1901259624961764,0.8275924502834677,1
2611,1014,40.843821999999996,-73.916565,0,0,0,0,0,0,0,0,4365837,282,31.0,0.029903980636596682,0.9829000816345216,1
2612,420,40.710003,-73.789185,0,0,0,0,0,0,0,0,4371052,202,12.0,0.001755126953125,0.99823388671875,1
2613,930,40.670624,-73.895546,1,0,0,0,0,0,1,0,4367677,396,20.0,0.08883449707031249,0.8944248123168945,1
2614,1010,40.845936,-73.89656,0,0,0,0,0,0,0,0,4369940,80,16.0,0.2741996154785156,0.8225116577148437,1
2615,1115,40.67875,-73.8205,1,0,1,0,0,0,0,0,4368060,1427,1.0,0.0,1.0,1
2616,1605,40.82676,-73.937584,0,0,0,0,0,0,0,0,4370532,147,36.0,-0.00037197005741763863,0.9997339849185664,1
2617,740,40.672775,-73.90965,0,0,0,0,0,0,0,0,4366462,410,20.0,0.04146448249816895,0.9517942466735841,1
2618,937,40.879807,-73.906586,1,0,1,0,0,0,0,0,4368757,556,15.0,0.000488714599609375,0.9983629760742188,1
2619,2343,40.600753999999995,-74.009865,0,0,0,0,0,0,0,0,4369306,10000,0.0,0.0,0.0,1
2620,10,40.6665,-73.9962,4,0,0,0,0,0,4,0,4371181,140,25.0,0.07888229305148124,0.9029697214961052,1
2621,1738,40.680294,-73.76281999999999,0,0,0,0,0,0,0,0,4371239,551,4.0,0.0063875,0.914875,1
2622,1328,40.76663,-73.89605,1,0,0,0,0,0,1,0,4371403,263,7.0,0.0867015625,0.8750625,1
2623,1500,40.704636,-73.91771,0,0,0,0,0,0,0,0,4368146,415,16.0,0.0008305511474609375,0.9988059997558594,1
2624,605,40.704266,-73.89185,0,0,0,0,0,0,0,0,4363946,478,11.0,0.1020982421875,0.857224609375,1
2625,435,40.86804,-73.87910500000001,1,0,0,0,0,0,1,0,4371009,959,7.0,0.1901203125,0.835015625,1
2626,900,40.666405,-73.74538000000001,2,0,0,0,0,0,2,0,4365867,678,3.0,0.077025,0.92025,1
2627,2339,40.799698,-73.92929000000001,0,0,0,0,0,0,0,0,4364945,53,34.0,0.2581830574515276,0.8428278902815656,1
2628,1950,40.67794,-73.96566999999999,0,0,0,0,0,0,0,0,4367347,217,50.0,0.0764466468703612,0.8851248124076352,1
2629,2321,40.822117,-73.89689,0,0,0,0,0,0,0,0,4368545,309,14.0,0.054821484374999986,0.9251859130859376,1
2630,1800,40.8606,-73.91102,0,0,0,0,0,0,0,0,4367235,137,36.0,0.125535289219729,0.9248360163601757,1
2631,1337,40.839092,-73.85005,0,0,0,0,0,0,0,0,4365624,678,22.0,0.10166707496643064,0.8082518558502197,1
2632,810,40.70532,-73.93526,0,0,0,0,0,0,0,0,4368830,316,20.0,0.010060638427734376,0.9891686935424804,1
2633,158,40.648308,-74.01411999999999,1,0,0,0,0,0,1,0,4368049,423,21.0,0.07107981224060059,0.890754991531372,1
2634,140,40.715145,-73.74935,0,0,0,0,0,0,0,0,4365183,1190,2.0,0.05135,0.9435,1
2635,1425,40.676468,-73.91301,1,0,0,0,0,0,1,0,4365410,871,21.0,0.013081376457214357,0.9843306140899658,1
2636,119,40.738518,-73.80001,0,0,0,0,0,0,0,0,4372641,95,7.0,0.0128375,0.987875,1
2637,45,40.8451,-73.91878,0,0,0,0,0,0,0,0,4367399,127,36.0,0.014952614748617634,0.9914494746294804,1
2638,1826,40.839867,-73.94064,0,0,0,0,0,0,0,0,4367805,88,26.0,-0.00033820784687995915,0.9989331092238426,1
2639,1545,40.762287,-73.972374,2,0,0,0,0,0,2,0,4365334,208,62.0,0.04193393313271528,0.8580281229296804,1
2640,1830,40.868015,-73.89997,1,0,1,0,0,0,0,0,4371923,541,18.0,0.2701515388488769,0.8281420364379883,1
2641,840,40.66563,-73.73921,0,0,0,0,0,0,0,0,4371042,613,2.0,0.1027,0.915,1
2642,738,40.777756,-73.89871,1,0,0,0,0,0,1,0,4365006,684,7.0,0.0802828125,0.8855,1
2643,625,40.709522,-74.00579,0,0,0,0,0,0,0,0,4369625,135,169.0,0.027746302395588826,0.9606844844705807,1
2644,922,40.821166999999996,-73.90775,0,0,0,0,0,0,0,0,4370991,828,16.0,0.0095141357421875,0.992181884765625,1
2645,345,40.735413,-73.91835,1,0,0,0,0,0,1,0,4367282,774,7.0,0.080234375,0.88809375,1
2646,1629,40.855244,-73.89314,0,0,0,0,0,0,0,0,4368618,331,19.0,0.2742164615631104,0.8224887199401856,1
2647,1010,40.736546000000004,-73.98905,1,0,1,0,0,0,0,0,4370221,176,98.0,0.04704966590137965,0.9386216919456866,1
2648,1151,40.640842,-74.01843000000001,1,0,1,0,0,0,0,0,4370097,307,19.0,0.03945577239990235,0.9486625442504882,1
2649,115,40.80999,-73.93754,0,0,0,0,0,0,0,0,4371082,273,44.0,0.2483323671885347,0.855210095546926,1
2650,1330,40.809483,-73.891,0,0,0,0,0,0,0,0,4366033,531,14.0,0.027611328125,0.9623577880859376,1
2651,1825,40.826397,-73.92116,0,0,0,0,0,0,0,0,4368610,30,34.0,-0.0029819065332412718,0.9978814210891724,1
2652,837,40.80652,-73.95908,0,0,0,0,0,0,0,0,4371512,205,23.0,0.05636685214042664,0.9383975682258606,1
2653,2020,40.756240000000005,-73.87886999999999,1,0,1,0,0,0,0,0,4372142,892,8.0,0.07065468750000001,0.88534375,1
2654,1130,40.828125,-73.84105,1,0,0,0,1,0,0,0,4370504,212,21.0,0.1026168683052063,0.7425691986083984,1
2655,1645,40.90124,-73.86547,0,0,0,0,0,0,0,0,4371501,473,2.0,0.05135,0.9255,1
2656,111,40.837177000000004,-73.90799,0,0,0,0,0,0,0,0,4372220,850,20.0,0.2410402526855469,0.8617216186523438,1
2657,36,40.640884,-73.94949,1,0,0,0,0,0,1,0,4368012,921,9.0,0.0657921875,0.9181875,1
2658,2245,40.596396999999996,-73.97511,0,0,0,0,0,0,0,0,4369550,637,23.0,0.05562655487060547,0.945852649450302,1
2659,1522,40.60566,-73.966965,2,0,0,0,0,0,2,0,4364039,623,14.0,0.02196416015625,0.97172607421875,1
2660,1315,40.701187,-73.80789,1,0,1,0,0,0,0,0,4365894,87,16.0,0.00171751708984375,0.998303955078125,1
2661,1330,40.7497,-73.902565,0,0,0,0,0,0,0,0,4370748,521,5.0,0.07060625,0.9033125,1
2662,2325,40.71694,-73.912254,0,0,0,0,0,0,0,0,4369718,852,14.0,0.0417469482421875,0.937810546875,1
2663,1000,40.620216,-73.91519,0,0,0,0,0,0,0,0,4365077,997,4.0,0.1027,0.865,1
2664,2015,40.732407,-73.99623000000001,0,0,0,0,0,0,0,0,4369697,42,101.0,0.02000759030257936,0.9792944817099531,1
2665,1157,40.75108,-73.70940999999999,0,0,0,0,0,0,0,0,4364957,1107,3.0,0.1027,0.8614999999999999,1
2666,1650,40.803844,-73.91444,1,0,0,0,0,0,1,0,4366742,677,22.0,0.2469750732421875,0.856974609375,1
2667,1150,40.88049,-73.8767,0,0,0,0,0,0,0,0,4371890,861,3.0,0.28075,0.7845,1
2668,2000,40.69174,-73.91401,0,0,0,0,0,0,0,0,4372344,148,14.0,0.00643128662109375,0.9922943115234376,1
2669,2030,40.65183,-74.003334,0,0,0,0,0,0,0,0,4367774,466,20.0,0.05497001647949218,0.9114322624206544,1
2670,110,40.787224,-73.95416999999999,0,0,0,0,0,0,0,0,4364459,69,24.0,0.08590101343393325,0.8792913855314255,1
2671,1700,40.696342,-73.97644,0,0,0,0,0,0,0,0,4363623,173,98.0,0.06340059523617342,0.8692734906511754,1
2672,1430,40.68051,-73.90235,1,0,0,0,0,0,1,0,4365107,430,21.0,0.07599582176208497,0.9048011207580566,1
2673,1802,40.652640000000005,-73.949776,0,0,0,0,0,0,0,0,4371846,212,17.0,0.03631859130859375,0.95941455078125,1
2674,0,40.793217,-73.824005,1,0,0,0,0,0,1,0,4368792,13,40.0,0.06875472156603155,0.8107809916059923,1
2675,1908,40.628772999999995,-73.94725,0,0,0,0,0,0,0,0,4372643,1438,5.0,0.1027,0.83475,1
2676,1710,40.58405,-73.96332,1,0,0,0,0,0,1,0,4369528,326,11.0,0.07060625,0.92641015625,1
2677,900,40.601490000000005,-73.74533000000001,0,0,0,0,0,0,0,0,4368635,458,7.0,0.073815625,0.91046875,1
2678,1415,40.750725,-73.87501999999999,0,0,0,0,0,0,0,0,4368578,657,7.0,0.077025,0.88825,1
2679,0,40.74716,-73.89228,0,0,0,0,0,0,0,0,4370881,58,7.0,0.07060625,0.9015625,1
2680,1635,40.835266,-73.91503,0,0,0,0,0,0,0,0,4369838,236,21.0,0.00161722412109375,0.9980604248046876,1
2681,120,40.674572,-73.96314,0,0,0,0,0,0,0,0,4371519,132,58.0,0.06371329638054014,0.8994328981373706,1
2682,300,40.758815999999996,-73.90128,0,0,0,0,0,0,0,0,4365279,377,8.0,0.08504843749999999,0.889484375,1
2683,2100,40.640713,-73.9582,0,0,0,0,0,0,0,0,4369511,792,19.0,0.09841560974121094,0.8888896942138672,1
2684,2345,40.86808,-73.90858,0,0,0,0,0,0,0,0,4365865,246,24.0,0.2475110223174095,0.8532717808485031,1
2685,715,40.815933,-73.90992,0,0,0,0,0,0,0,0,4367230,395,19.0,0.009507867431640624,0.9921968383789064,1
2686,1144,40.765125,-73.952126,0,0,0,0,0,0,0,0,4364611,420,35.0,0.09633457995754433,0.8583417162223486,1
2687,1355,40.824116,-73.86999,0,0,0,0,0,0,0,0,4370887,367,18.0,0.10262399673461914,0.8541451873779297,1
2688,1035,40.718998,-73.88653000000001,0,0,0,0,0,0,0,0,4370680,688,7.0,0.1027,0.8454999999999999,1
2689,1820,40.841834999999996,-73.92243,0,0,0,0,0,0,0,0,4369846,338,35.0,0.002432202434539795,0.9970840902328492,1
2690,0,40.885616,-73.879074,1,0,0,0,0,0,1,0,4371854,820,3.0,0.28075,0.7845,1
2691,2320,40.60567,-74.03094499999999,0,0,0,0,0,0,0,0,4372388,150,9.0,0.00571953125,0.994421875,1
2692,341,40.714375,-73.95713,0,0,0,0,0,0,0,0,4368832,477,31.0,0.072554239217937,0.8653849178925156,1
2693,2000,40.844982,-73.92067,0,0,0,0,0,0,0,0,4365002,62,37.0,0.01495220459110569,0.9914498960061464,1
2694,1449,40.66496,-73.82226,0,0,0,0,0,0,0,0,4371689,101,6.0,0.03209375,0.925375,1
2695,1055,40.789433,-73.94759,0,0,0,0,0,0,0,0,4368131,552,28.0,0.18911678936630488,0.8290434055775404,1
2696,1805,40.8385,-73.90598,1,0,0,0,1,0,0,0,4364599,754,17.0,0.2417423034667969,0.8605390014648437,1
2697,920,40.713553999999995,-73.79651,1,0,1,0,0,0,0,0,4364828,198,15.0,0.0020434692382812498,0.9977694091796876,1
2698,520,40.824562,-73.948105,0,0,0,0,0,0,0,0,4371118,775,26.0,0.00023445910215377831,0.9952148104906082,1
2699,1257,40.825573,-73.918465,0,0,0,0,0,0,0,0,4369481,278,30.0,-0.00596464557647705,0.9957646865844728,1
2700,1840,40.829765,-73.870735,0,0,0,0,0,0,0,0,4365532,419,16.0,0.10266239013671874,0.8760692138671875,1
2701,1321,40.651512,-74.00734,1,0,0,0,1,0,0,0,4370522,301,22.0,0.06758193111419677,0.894372826576233,1
2702,1740,40.669476,-73.919975,0,0,0,0,0,0,0,0,4365288,220,9.0,0.0016046875,0.998078125,1
2703,2034,40.64617,-73.896805,3,0,0,0,0,0,3,0,4369791,464,7.0,0.07060625,0.91934375,1
2704,1845,40.77067,-73.7355,1,0,1,0,0,0,0,0,4369274,156,29.0,0.049345249363034964,0.9407370306290684,1
2705,1735,40.699482,-73.96104,0,0,0,0,0,0,0,0,4369132,384,36.0,0.061451155105733776,0.8722569184014282,1
2706,2153,40.818954,-73.91404,0,0,0,0,0,0,0,0,4366382,820,19.0,3.760986328125e-05,0.9999542236328124,1
2707,2300,40.63851,-74.021225,0,0,0,0,0,0,0,0,4365348,315,19.0,0.02755035247802734,0.9718366165161132,1
2708,1245,40.643005,-74.00533,0,0,0,0,0,0,0,0,4368165,516,21.0,0.07107981224060059,0.890754991531372,1
2709,900,40.737190000000005,-73.925575,0,0,0,0,0,0,0,0,4365024,259,12.0,0.022515771484375,0.96453369140625,1
2710,1940,40.787857,-73.951614,1,0,0,0,0,0,1,0,4367451,322,23.0,0.08193952686786651,0.8817077710628509,1
2711,2011,40.825424,-73.923485,1,0,0,0,0,0,1,0,4369482,69,34.0,-0.0029794579744338986,0.9978775062561036,1
2712,2340,40.743953999999995,-73.87423000000001,0,0,0,0,0,0,0,0,4371504,417,6.0,0.077025,0.88825,1
2713,1819,40.760994000000004,-73.82443,1,0,1,0,0,0,0,0,4366673,541,8.0,0.01524453125,0.95515625,1
2714,1545,40.663643,-73.89084,2,0,0,0,0,0,2,0,4365755,161,21.0,0.0828169189453125,0.9037176475524902,1
2715,2034,40.764446,-73.95989,0,0,0,0,0,0,0,0,4365724,477,45.0,0.10220035350466666,0.8687585917277644,1
2716,120,40.68327,-73.88165,0,0,0,0,0,0,0,0,4371780,109,19.0,0.07679307250976562,0.906837661743164,1
2717,1507,40.895374,-73.86355999999999,1,0,0,0,0,0,1,0,4367915,608,2.0,0.1027,0.7665,1
2718,1210,40.807095000000004,-73.945984,0,0,0,0,0,0,0,0,4366076,261,43.0,0.25248573306886185,0.8498328828153995,1
2719,1905,40.763484999999996,-73.98895,1,0,1,0,0,0,0,0,4366802,125,62.0,-0.014436075794063224,0.8816389730371321,1
2720,850,40.82503,-73.88025,0,0,0,0,0,0,0,0,4367956,276,18.0,0.10463319396972656,0.8558063888549805,1
2721,2035,40.748802000000005,-73.70174,2,0,0,0,0,0,2,0,4370162,1823,1.0,0.1027,0.851,1
2722,1100,40.65316,-73.92085,0,0,0,0,0,0,0,0,4365920,818,9.0,0.003610546875,0.99650390625,1
2723,1525,40.838947,-73.91643499999999,0,0,0,0,0,0,0,0,4373025,508,21.0,0.031088299560546876,0.9814833374023436,1
2724,1400,40.807083,-73.94788,0,0,0,0,0,0,0,0,4368633,135,40.0,0.0110714662082446,0.9856657655407508,1
2725,5,40.863884000000006,-73.91069,0,0,0,0,0,0,0,0,4370126,228,32.0,0.2470807531946804,0.8538287535230629,1
2726,1851,40.67601,-73.88566999999999,3,0,0,0,0,0,3,0,4367649,142,24.0,0.07679885110855103,0.907502294063568,1
2727,417,40.851192,-73.88638,0,0,0,0,0,0,0,0,4369116,750,15.0,0.2806246337890625,0.8140914306640625,1
2728,1759,40.85999,-73.89686,1,0,1,0,0,0,0,0,4372139,467,18.0,0.2740977554321289,0.8227311706542969,1
2729,1730,40.66216,-73.87284,0,0,0,0,0,0,0,0,4364950,831,9.0,0.099490625,0.824609375,1
2730,1100,40.675682,-73.86607,0,0,0,0,0,0,0,0,4371765,399,13.0,0.10219853515625,0.76759326171875,1
2731,30,40.584365999999996,-73.9271,1,0,0,0,0,0,1,0,4364366,258,9.0,0.05375703125,0.9491484375,1
2732,2242,40.765353999999995,-73.81733,0,0,0,0,0,0,0,0,4365554,892,7.0,0.0304890625,0.9103125,1
2733,1729,40.687546000000005,-73.8208,0,0,0,0,0,0,0,0,4372132,1260,6.0,0.01925625,0.9698125,1
2734,0,40.619408,-74.09023,0,0,0,0,0,0,0,0,4368053,223,25.0,0.05847922994494437,0.9057477965950966,1
2735,1705,40.65684,-73.96222,1,0,0,0,1,0,0,0,4366055,197,24.0,0.0985919059753418,0.8633785667419434,1
2736,300,40.750195,-73.939835,0,0,0,0,0,0,0,0,4364852,84,32.0,0.03887616138877347,0.9137024137014524,1
2737,1930,40.635456,-73.94794499999999,0,0,0,0,0,0,0,0,4368251,1473,7.0,0.067396875,0.92115625,1
2738,430,40.70111,-73.737305,0,0,0,0,0,0,0,0,4364766,1271,2.0,0.05135,0.9255,1
2739,1700,40.663963,-73.91011,0,0,0,0,0,0,0,0,4365338,488,18.0,0.03980298843383789,0.954684196472168,1
2740,1411,40.667313,-73.73926,2,0,0,0,0,0,2,0,4370070,780,2.0,0.1027,0.915,1
2741,1413,40.669734999999996,-73.93104,1,0,0,0,0,0,1,0,4372002,79,37.0,0.001260469869528606,0.9984434344150795,1
2742,1900,40.711784,-73.79,1,0,1,0,0,0,0,0,4370794,31,12.0,0.001755126953125,0.99823388671875,1
2743,1545,40.702686,-73.95607,0,0,0,0,0,0,0,0,4371566,363,36.0,0.05959571367527824,0.8808919536624161,1
2744,1535,40.577946000000004,-74.102325,2,0,0,0,0,0,2,0,4370950,482,15.0,0.07144620361328125,0.8764639892578124,1
2745,0,40.7006,-73.94301,1,0,0,0,0,0,1,0,4364706,442,21.0,0.07173337059020995,0.9161037330627442,1
2746,115,40.827904,-73.91218,0,0,0,0,0,0,0,0,4366437,594,16.0,0.00653157958984375,0.9921290283203124,1
2747,330,40.843821999999996,-73.91038,0,0,0,0,0,0,0,0,4369837,441,22.0,0.06828310890197753,0.9559779167175292,1
2748,1402,40.701458,-73.812515,2,0,0,0,0,0,2,0,4370795,365,15.0,0.0018303466796875,0.99812353515625,1
2749,1345,40.70191,-73.93699000000001,2,0,0,0,0,0,2,0,4366309,245,19.0,0.0101546630859375,0.9890300598144532,1
2750,1255,40.60957,-73.81905,0,0,0,0,0,0,0,0,4371589,119,8.0,0.0272796875,0.971640625,1
2751,1051,40.679737,-73.76162,0,0,0,0,0,0,0,0,4363650,426,4.0,0.0063875,0.914875,1
2752,1900,40.613075,-74.12257,0,0,0,0,0,0,0,0,4368040,327,23.0,0.008312359380722046,0.9862630527019499,1
2753,325,40.76501,-73.8871,0,0,0,0,0,0,0,0,4369381,332,7.0,0.077121875,0.8801875,1
2754,1242,40.628445,-73.9918,0,0,0,0,0,0,0,0,4367570,1507,6.0,0.0385125,0.9560625,1
2755,442,40.727226,-73.71051,0,0,0,0,0,0,0,0,4365294,40,4.0,0.077025,0.90175,1
2756,1420,40.683018,-73.95885,0,0,0,0,0,0,0,0,4373591,235,62.0,0.06371310967647212,0.9011435620835032,1
2757,1026,40.64457,-73.94502,0,0,0,0,0,0,0,0,4364264,716,14.0,0.03379873046875,0.95781640625,1
2758,1035,40.79094,-73.94723499999999,0,0,0,0,0,0,0,0,4372198,503,29.0,0.18911688501313328,0.8290432805642486,1
