,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,neutral sentiment,target
286,45,40.709164,-73.9395,1,0,0,0,0,0,1,0,4367902,292,54,1,1
287,1225,40.829155,-73.93728,1,0,1,0,0,0,0,0,4373953,256,49,1,1
288,1810,40.904,-73.84995,0,0,0,0,0,0,0,0,4362278,682,5,1,1
289,2010,40.664043,-73.73653399999999,3,0,0,0,0,0,3,0,4370501,564,4,1,1
290,1007,40.817852,-73.94768,0,0,0,0,0,0,0,0,4364571,773,46,1,1
291,1631,40.662696999999994,-73.93231999999999,0,0,0,0,0,0,0,0,4360646,426,41,1,1
292,1530,40.736378,-73.98494000000001,0,0,0,0,0,0,0,0,4369540,99,171,0,1
293,1626,40.630512,-73.957306,0,0,0,0,0,0,0,0,4365209,709,22,0,1
294,230,40.666,-73.945724,0,0,0,0,0,0,0,0,4362683,245,72,1,1
295,2250,40.64927,-74.009674,0,0,0,0,0,0,0,0,4369807,218,65,0,1
296,1645,40.67187,-73.95464,1,0,0,0,1,0,0,0,4357687,343,79,1,1
297,1854,40.763542,-73.9852,0,0,0,0,0,0,0,0,4369943,86,133,1,1
298,5,40.695995,-73.782776,0,0,0,0,0,0,0,0,4359137,565,23,1,1
299,1620,40.851936,-73.91078,1,0,0,0,1,0,0,0,4369340,179,54,1,1
300,0,40.86723,-73.88691999999999,1,0,0,0,0,0,1,0,4361965,347,20,0,1
301,1745,40.658577,-73.89063,1,0,0,0,0,0,1,0,4365756,579,32,1,1
302,2220,40.747890000000005,-73.90536,1,0,0,0,0,0,1,0,4368195,249,15,0,1
303,1600,40.699436,-73.91229,0,0,0,0,0,0,0,0,4368144,210,50,1,1
304,1235,40.60667,-73.972595,0,0,0,0,0,0,0,0,4367633,295,43,0,1
305,1230,40.681213,-73.98871,0,0,0,0,0,0,0,0,4363077,219,153,1,1
306,1422,40.846657,-73.89619,0,0,0,0,0,0,0,0,4369929,45,39,1,1
307,1200,40.676716,-73.972755,0,0,0,0,0,0,0,0,4371373,194,72,1,1
308,430,40.71702,-73.830505,0,0,0,0,0,0,0,0,4365479,572,21,0,1
309,1740,40.69024,-73.99436999999999,1,0,0,0,1,0,0,0,4369773,226,179,1,1
310,825,40.782959999999996,-73.94403,0,0,0,0,0,0,0,0,4364772,675,62,0,1
311,1100,40.678165,-73.890785,0,0,0,0,0,0,0,0,4363054,87,52,0,1
312,1830,40.83679,-73.9207,0,0,0,0,0,0,0,0,4360748,186,41,1,1
313,1624,40.878017,-73.903915,0,0,0,0,0,0,0,0,4361436,570,30,0,1
314,1705,40.767014,-73.93494399999999,0,0,0,0,0,0,0,0,4358709,214,50,1,1
315,2222,40.674778,-73.84707,0,0,0,0,0,0,0,0,4371371,159,11,0,1
316,510,40.67181,-73.998795,1,0,0,0,0,0,1,0,4363904,45,81,1,1
317,1550,40.861416,-73.912224,1,0,1,0,0,0,0,0,4357835,279,56,1,1
318,913,40.86038,-73.88889,3,0,0,0,0,0,3,0,4357257,54,24,1,1
319,1615,40.812126,-73.90419,0,0,0,0,0,0,0,0,4361849,90,33,1,1
320,1155,40.864113,-73.92126,0,0,0,0,0,0,0,0,4369673,114,53,1,1
321,955,40.669548,-73.911674,1,0,0,0,0,0,1,0,4366557,207,46,0,1
322,1616,40.632435,-73.88818,0,0,0,0,0,0,0,0,4358531,1381,7,1,1
323,1200,40.674553,-73.9586,0,0,0,0,0,0,0,0,4360911,209,87,1,1
324,1640,40.656273,-73.90731,0,0,0,0,0,0,0,0,4368870,292,32,1,1
325,710,40.707508000000004,-73.796936,0,0,0,0,0,0,0,0,4366224,41,34,0,1
326,1040,40.753304,-73.912575,1,0,1,0,0,0,0,0,4370589,893,18,0,1
327,2102,40.757603,-73.98479,0,0,0,0,0,0,0,0,4367182,84,156,0,1
328,2010,40.69529,-73.94339000000001,0,0,0,0,0,0,0,0,4365993,354,84,1,1
329,930,40.692375,-73.74540999999999,0,0,0,0,0,0,0,0,4362563,445,4,0,1
330,530,40.863690000000005,-73.91707,0,0,0,0,0,0,0,0,4363134,338,57,1,1
331,1732,40.631706,-73.94649,0,0,0,0,0,0,0,0,4360861,765,12,0,1
332,915,40.847027000000004,-73.89806999999999,0,0,0,0,0,0,0,0,4369904,145,40,1,1
333,130,40.818172,-73.95649,0,0,0,0,0,0,0,0,4366937,239,25,1,1
334,1720,40.666233,-73.76100000000001,1,0,0,0,0,0,1,0,4357713,380,8,0,1
335,1424,40.865612,-73.80109399999999,1,0,1,0,0,0,0,0,4370514,242,5,0,1
336,1048,40.707015999999996,-73.79826,1,0,1,0,0,0,0,0,4361304,134,34,0,1
337,1615,40.734924,-73.92312,1,0,0,0,0,0,1,0,4367586,385,15,1,1
338,1725,40.74671,-73.88228000000001,0,0,0,0,0,0,0,0,4371498,120,14,0,1
339,1900,40.819363,-73.905045,0,0,0,0,0,0,0,0,4370995,690,33,1,1
340,1430,40.689857,-73.99842,0,0,0,0,0,0,0,0,4367091,26,232,1,1
341,1715,40.66744,-73.777214,0,0,0,0,0,0,0,0,4358912,418,11,0,1
342,1835,40.73936,-73.85771,4,0,0,0,0,0,4,0,4365343,330,10,0,1
343,1835,40.685577,-73.8774,0,0,0,0,0,0,0,0,4371230,191,37,0,1
344,1410,40.857384,-73.88203399999999,0,0,0,0,0,0,0,0,4371283,565,24,0,1
345,725,40.815845,-73.89544000000001,0,0,0,0,0,0,0,0,4366800,127,29,1,1
346,0,40.59981,-74.00856999999999,0,0,0,0,0,0,0,0,4370808,753,5,0,1
347,1247,40.719543,-73.85914,2,0,0,0,0,0,2,0,4370921,920,12,1,1
348,531,40.678616,-73.91685,1,0,0,0,0,0,1,0,4358813,63,43,0,1
349,1530,40.822453,-73.885735,0,0,0,0,0,0,0,0,4369891,66,31,1,1
350,1555,40.83648,-73.897736,0,0,0,0,0,0,0,0,4362586,626,35,1,1
351,2025,40.88134,-73.90933000000001,1,0,0,0,0,0,1,0,4365460,486,21,0,1
352,800,40.811455,-73.91856999999999,0,0,0,0,0,0,0,0,4359370,78,55,0,1
353,1655,40.80274,-73.95141,0,0,0,0,0,0,0,0,4361205,194,41,0,1
354,715,40.637825,-73.8966,0,0,0,0,0,0,0,0,4364605,710,10,1,1
355,50,40.78482,-73.8477,0,0,0,0,0,0,0,0,4360488,191,28,1,1
356,1038,40.61701,-73.969124,4,0,0,0,0,0,4,0,4373365,251,30,0,1
357,1045,40.707,-73.91646999999999,0,0,0,0,0,0,0,0,4361661,153,52,1,1
358,1330,40.59738,-73.98633000000001,0,0,0,0,0,0,0,0,4364872,133,40,0,1
359,1722,40.696117,-73.90501400000001,0,0,0,0,0,0,0,0,4370868,88,47,1,1
360,2025,40.745166999999995,-73.82139000000001,1,0,0,0,0,0,1,0,4368194,733,16,0,1
361,2130,40.656662,-73.87955,0,0,0,0,0,0,0,0,4367653,637,19,0,1
362,2043,40.825171999999995,-73.941505,0,0,0,0,0,0,0,0,4370527,156,45,0,1
363,510,40.87258,-73.90460999999999,0,0,0,0,0,0,0,0,4367806,160,31,1,1
364,1825,40.678944,-73.83447,1,0,0,0,1,0,0,0,4369376,504,6,1,1
365,800,40.669290000000004,-73.984764,0,0,0,0,0,0,0,0,4363299,630,70,0,1
366,620,40.615337,-73.93139000000001,0,0,0,0,0,0,0,0,4362595,698,13,0,1
367,1851,40.819046,-73.944695,1,0,0,0,0,0,1,0,4367738,827,47,1,1
368,510,40.638664,-74.00268,0,0,0,0,0,0,0,0,4366756,923,34,0,1
369,315,40.70523,-73.80358000000001,0,0,0,0,0,0,0,0,4357297,28,35,0,1
370,1640,40.88049,-73.840836,0,0,0,0,0,0,0,0,4371685,1047,8,1,1
371,1415,40.82842,-73.86068,0,0,0,0,0,0,0,0,4363467,109,25,1,1
372,1629,40.84047,-73.886116,0,0,0,0,0,0,0,0,4367398,42,26,1,1
373,1414,40.7418,-73.924675,0,0,0,0,0,0,0,0,4362170,5,24,1,1
374,707,40.708220000000004,-74.01439,1,0,0,0,0,0,1,0,4361500,52,231,1,1
375,1410,40.675785,-73.90269,0,0,0,0,0,0,0,0,4357661,106,51,0,1
376,2320,40.683758000000005,-73.93294499999999,0,0,0,0,0,0,0,0,4369604,208,73,1,1
377,950,40.615788,-73.98931,0,0,0,0,0,0,0,0,4371214,906,21,0,1
378,2000,40.814327,-73.90475500000001,0,0,0,0,0,0,0,0,4363699,302,31,1,1
379,110,40.85962,-73.9312,0,0,0,0,0,0,0,0,4363367,67,49,1,1
380,1750,40.831055,-73.905846,0,0,0,0,0,0,0,0,4361610,754,37,1,1
381,1340,40.738009999999996,-73.86123,1,0,0,0,1,0,0,0,4369849,422,10,0,1
382,1300,40.677265000000006,-73.8262,0,0,0,0,0,0,0,0,4363423,1348,8,1,1
383,845,40.78257,-73.94521999999999,1,0,0,0,1,0,0,0,4366582,551,63,0,1
384,2200,40.695415000000004,-73.840164,0,0,0,0,0,0,0,0,4359025,669,14,0,1
385,2000,40.771716999999995,-73.78389,0,0,0,0,0,0,0,0,4366685,318,17,1,1
386,1900,40.8281,-73.92021,0,0,0,0,0,0,0,0,4362161,165,50,1,1
387,1035,40.710575,-74.00848,0,0,0,0,0,0,0,0,4358244,72,301,1,1
388,1430,40.82403,-73.94476,0,0,0,0,0,0,0,0,4364672,375,39,1,1
389,2254,40.592945,-73.976845,0,0,0,0,0,0,0,0,4363307,41,51,0,1
390,1608,40.730408000000004,-73.9893,0,0,0,0,0,0,0,0,4364116,100,202,1,1
391,1038,40.879954999999995,-73.87888000000001,0,0,0,0,0,0,0,0,4357000,325,8,0,1
392,940,40.749336,-73.81035,1,0,0,0,0,0,1,0,4360610,492,15,1,1
393,1735,40.7244,-73.84980999999999,1,0,1,0,0,0,0,0,4366695,257,15,0,1
394,1750,40.695370000000004,-73.76326,2,0,0,0,0,0,2,0,4367315,673,4,1,1
395,1200,40.64803,-73.90692,0,0,0,0,0,0,0,0,4357101,320,16,1,1
396,2050,40.71528,-73.97648000000001,4,0,0,0,0,0,4,0,4365418,112,150,0,1
397,1900,40.857116999999995,-73.89907,0,0,0,0,0,0,0,0,4371164,181,36,1,1
398,440,40.60307,-74.14047,1,0,1,0,0,0,0,0,4369963,76,28,1,1
399,2023,40.660088,-73.913155,0,0,0,0,0,0,0,0,4370079,453,32,1,1
400,1820,40.740840000000006,-73.72681,2,0,0,0,0,0,2,0,4362360,633,8,1,1
401,1420,40.792248,-73.96611999999999,0,0,0,0,0,0,0,0,4364582,251,39,0,1
402,1900,40.79094,-73.94723499999999,0,0,0,0,0,0,0,0,4362689,308,43,0,1
403,1948,40.674071999999995,-73.863,3,0,0,0,0,0,3,0,4363507,354,28,1,1
404,1103,40.68685,-73.79259499999999,0,0,0,0,0,0,0,0,4358304,714,27,0,1
405,1400,40.74693,-73.7015,1,0,0,0,0,0,1,0,4357347,626,7,1,1
406,1100,40.71642,-73.90618,0,0,0,0,0,0,0,0,4367285,409,36,1,1
407,0,40.600204,-73.98111999999999,0,0,0,0,0,0,0,0,4357976,410,39,0,1
408,5,40.661118,-73.958115,0,0,0,0,0,0,0,0,4366726,230,47,1,1
409,2010,40.68864,-73.92055500000001,1,0,0,0,1,0,0,0,4359001,320,45,1,1
410,1120,40.68083,-73.82719399999999,1,0,1,0,0,0,0,0,4369375,1224,6,1,1
411,1725,40.572098,-74.12824,0,0,0,0,0,0,0,0,4362522,317,24,1,1
412,1050,40.656273,-73.90731,0,0,0,0,0,0,0,0,4373519,292,32,1,1
413,9,40.63132,-74.155464,0,0,0,0,0,0,0,0,4366506,236,35,0,1
414,2300,40.905975,-73.85034,0,0,0,0,0,0,0,0,4363483,845,4,1,1
415,840,40.7499,-73.80448,1,0,0,0,0,0,1,0,4368654,587,14,1,1
416,1555,40.607876,-73.92554,0,0,0,0,0,0,0,0,4357893,372,12,1,1
417,1430,40.820305,-73.89083000000001,1,0,0,0,0,0,1,0,4366823,216,28,1,1
418,1400,40.742443,-73.980515,0,0,0,0,0,0,0,0,4366577,101,149,0,1
419,1754,40.807167,-73.91726,0,0,0,0,0,0,0,0,4368519,289,52,0,1
420,1644,40.881783,-73.86536,2,0,0,0,0,0,2,0,4358736,962,5,1,1
421,1925,40.698544,-73.96236,0,0,0,0,0,0,0,0,4365982,282,82,1,1
422,1615,40.584557000000004,-73.950874,0,0,0,0,0,0,0,0,4371224,295,29,1,1
423,2013,40.846153,-73.932335,0,0,0,0,0,0,0,0,4364471,71,57,1,1
424,600,40.76635,-73.88756,0,0,0,0,0,0,0,0,4364595,190,16,0,1
425,1920,40.789947999999995,-73.94293,0,0,0,0,0,0,0,0,4366183,478,41,0,1
426,1700,40.870865,-73.83538,0,0,0,0,0,0,0,0,4367681,666,9,0,1
427,1609,40.608494,-73.97593,2,0,0,0,0,0,2,0,4363982,547,42,0,1
428,1340,40.68187,-73.955826,1,0,1,0,0,0,0,0,4363181,149,95,1,1
429,1359,40.68325,-73.81869,1,0,0,0,0,0,1,0,4372102,744,11,0,1
430,1415,40.672268,-73.98218,0,0,0,0,0,0,0,0,4361857,739,101,0,1
431,1400,40.642796000000004,-74.00197,0,0,0,0,0,0,0,0,4360520,797,48,0,1
432,820,40.67445,-73.87246,0,0,0,0,0,0,0,0,4366911,180,28,1,1
433,1235,40.809338000000004,-73.95922,0,0,0,0,0,0,0,0,4364169,306,29,1,1
434,950,40.737286,-73.86362,0,0,0,0,0,0,0,0,4371455,607,9,0,1
435,2020,40.676598,-73.93039,2,0,0,0,0,0,2,0,4361753,107,66,1,1
436,1045,40.67816,-73.89748399999999,0,0,0,0,0,0,0,0,4367669,51,49,0,1
437,835,40.726321999999996,-73.85687,1,0,1,0,0,0,0,0,4362715,967,9,1,1
438,855,40.698772,-73.92233,1,0,0,0,1,0,0,0,4373027,453,61,1,1
439,1928,40.68225,-73.919876,1,0,1,0,0,0,0,0,4363228,483,39,1,1
440,900,40.81094,-73.94318,0,0,0,0,0,0,0,0,4368922,6,63,1,1
441,1730,40.604915999999996,-73.97809000000001,0,0,0,0,0,0,0,0,4358358,505,43,0,1
442,1540,40.74425,-73.7334,1,0,0,0,0,0,1,0,4368182,983,12,1,1
443,1944,40.79465,-73.97179399999999,0,0,0,0,0,0,0,0,4359685,188,31,0,1
444,1725,40.65473,-73.90692,0,0,0,0,0,0,0,0,4367600,318,28,1,1
445,2315,40.60307,-74.01666999999999,1,0,0,0,0,0,1,0,4365567,1311,7,1,1
446,1000,40.680240000000005,-73.89602,0,0,0,0,0,0,0,0,4358863,103,50,0,1
447,2257,40.787064,-73.94194,0,0,0,0,0,0,0,0,4357885,718,42,0,1
448,1422,40.62877,-73.91825,1,0,0,0,0,0,1,0,4365081,91,8,1,1
449,2020,40.688995,-73.78581,1,0,0,0,0,0,1,0,4358974,864,13,0,1
450,1345,40.72372,-73.81041,1,0,0,0,0,0,1,0,4360522,25,12,0,1
451,1300,40.742104,-73.80542,0,0,0,0,0,0,0,0,4371561,222,10,1,1
452,2130,40.69266,-73.85648,0,0,0,0,0,0,0,0,4362040,59,27,0,1
453,1830,40.698963,-73.91864,0,0,0,0,0,0,0,0,4361792,460,57,1,1
454,1400,40.731421999999995,-73.716995,1,0,0,0,0,0,1,0,4370945,519,6,0,1
455,1114,40.64289,-73.95433,0,0,0,0,0,0,0,0,4358021,441,22,1,1
456,1830,40.715559999999996,-73.87828,0,0,0,0,0,0,0,0,4365419,138,12,0,1
457,800,40.744965,-73.87833,1,0,1,0,0,0,0,0,4358240,7,13,0,1
458,1130,40.645255999999996,-73.874954,2,0,0,0,0,0,2,0,4367063,172,6,0,1
459,1400,40.709270000000004,-73.797325,0,0,0,0,0,0,0,0,4361479,221,33,0,1
460,1340,40.642540000000004,-73.95852,0,0,0,0,0,0,0,0,4371733,635,29,1,1
461,1944,40.851653999999996,-73.91566,0,0,0,0,0,0,0,0,4368884,461,70,1,1
462,1050,40.781113,-73.82109,0,0,0,0,0,0,0,0,4364823,250,66,1,1
463,40,40.653805,-73.93061,1,0,0,0,0,0,1,0,4359196,752,18,1,1
464,1600,40.731716,-73.878716,0,0,0,0,0,0,0,0,4361064,327,15,0,1
465,1810,40.726814000000005,-73.83846,0,0,0,0,0,0,0,0,4370172,849,21,0,1
466,1530,40.659335999999996,-73.90907,1,0,0,0,0,0,1,0,4357791,490,37,1,1
467,730,40.764915,-73.95517,0,0,0,0,0,0,0,0,4364083,437,90,0,1
468,1700,40.70935,-73.89425,0,0,0,0,0,0,0,0,4367267,268,30,1,1
469,420,40.611614,-73.97459,1,0,0,0,1,0,0,0,4358650,588,33,0,1
470,2310,40.575924,-73.99114,0,0,0,0,0,0,0,0,4360791,699,35,1,1
471,2243,40.583626,-73.98406999999999,0,0,0,0,0,0,0,0,4371695,273,41,1,1
472,900,40.58956,-73.95952,0,0,0,0,0,0,0,0,4369159,273,30,1,1
473,246,40.84519,-73.9112,2,0,0,0,0,0,2,0,4366443,367,43,1,1
474,1300,40.82465,-73.94623,0,0,0,0,0,0,0,0,4362840,406,37,1,1
475,1122,40.59323,-73.97476,0,0,0,0,0,0,0,0,4370922,203,52,0,1
476,2149,40.674026,-73.73447,1,0,0,0,0,0,1,0,4370988,175,5,1,1
477,1834,40.825096,-73.87263,1,0,0,0,0,0,1,0,4362370,118,29,0,1
478,1845,40.62356,-73.927376,1,0,0,0,0,0,1,0,4373971,826,7,0,1
479,1541,40.67816,-73.89748399999999,2,0,0,0,0,0,2,0,4358290,51,49,0,1
480,1800,40.66496,-73.82226,1,0,0,0,0,0,1,0,4369391,101,10,0,1
481,140,40.594234,-73.77201,0,0,0,0,0,0,0,0,4361612,405,12,0,1
482,1000,40.688896,-73.84036,0,0,0,0,0,0,0,0,4362042,801,9,0,1
483,1100,40.675056,-73.8055,0,0,0,0,0,0,0,0,4362274,501,15,0,1
484,130,40.76657,-73.8174,1,0,0,0,0,0,1,0,4367644,430,16,1,1
485,1710,40.645472999999996,-74.09286999999999,0,0,0,0,0,0,0,0,4371820,32,35,1,1
486,1328,40.76727,-73.82905,0,0,0,0,0,0,0,0,4363872,382,15,1,1
487,1955,40.65486,-74.003845,1,0,0,0,0,0,1,0,4362830,360,64,0,1
488,1930,40.663567,-73.98346,0,0,0,0,0,0,0,0,4369333,651,53,0,1
489,900,40.86923,-73.89604,0,0,0,0,0,0,0,0,4359865,725,24,1,1
490,5,40.861862,-73.91282,0,0,0,0,0,0,0,0,4370125,353,60,1,1
491,2245,40.65806,-73.93496999999999,0,0,0,0,0,0,0,0,4368201,193,24,1,1
492,2219,40.751940000000005,-73.832306,2,0,0,0,0,0,2,0,4368791,846,17,0,1
493,1824,40.75713,-73.97825,1,0,0,0,0,0,1,0,4368619,276,157,0,1
494,1820,40.643153999999996,-74.09958,1,0,0,0,0,0,1,0,4361581,713,35,1,1
495,625,40.793488,-73.94328,0,0,0,0,0,0,0,0,4358468,163,48,0,1
496,324,40.83328,-73.93916,2,0,0,0,0,0,2,0,4363217,384,44,1,1
497,1650,40.651973999999996,-73.86542,0,0,0,0,0,0,0,0,4358862,426,7,0,1
498,2030,40.632603,-73.96958000000001,2,0,2,0,0,0,0,0,4367932,213,45,0,1
499,1820,40.83801,-73.87329,0,0,0,0,0,0,0,0,4367749,123,26,1,1
500,40,40.749359999999996,-73.71643,0,0,0,0,0,0,0,0,4371428,887,13,0,1
501,1848,40.608776,-74.09113,1,0,0,0,0,0,1,0,4370211,200,53,1,1
502,2150,40.88843,-73.91089000000001,0,0,0,0,0,0,0,0,4358781,415,20,1,1
503,1400,40.83801,-73.87329,0,0,0,0,0,0,0,0,4357741,123,26,1,1
504,1315,40.72165,-73.8096,0,0,0,0,0,0,0,0,4362209,197,15,0,1
505,600,40.709557000000004,-73.93542,0,0,0,0,0,0,0,0,4361871,181,51,1,1
506,830,40.601795,-73.97256999999999,1,0,1,0,0,0,0,0,4365829,154,34,0,1
507,1932,40.695705,-73.94637,1,0,1,0,0,0,0,0,4365512,495,94,1,1
508,1218,40.700634,-73.82287600000001,0,0,0,0,0,0,0,0,4367243,1003,14,0,1
509,1807,40.834198,-73.87943,0,0,0,0,0,0,0,0,4369900,361,27,0,1
510,1130,40.893390000000004,-73.857376,0,0,0,0,0,0,0,0,4366970,619,5,1,1
511,1130,40.59359,-73.99613000000001,0,0,0,0,0,0,0,0,4357682,144,40,1,1
512,1734,40.764472999999995,-73.747086,1,0,0,0,0,0,1,0,4362100,303,59,0,1
513,1820,40.67666,-73.97907,0,0,0,0,0,0,0,0,4367522,426,105,0,1
514,2230,40.80988,-73.90308,3,0,0,0,0,0,3,0,4366744,164,29,1,1
515,405,40.84125,-73.9094,1,0,1,0,0,0,0,0,4361924,146,40,1,1
516,2058,40.68723,-73.941795,0,0,0,0,0,0,0,0,4365588,289,85,1,1
517,130,40.668903,-73.89834,0,0,0,0,0,0,0,0,4362303,317,50,0,1
518,1000,40.631336,-74.1478,1,0,0,0,1,0,0,0,4360459,104,48,0,1
519,1230,40.811733000000004,-73.9267,1,0,0,0,0,0,1,0,4357068,81,63,1,1
520,1614,40.683037,-73.96478,0,0,0,0,0,0,0,0,4364508,15,96,1,1
521,1308,40.82857,-73.90841,0,0,0,0,0,0,0,0,4365257,820,36,1,1
522,1236,40.750763,-73.97446,1,0,0,0,1,0,0,0,4360464,352,151,1,1
523,1827,40.693226,-73.73404000000001,0,0,0,0,0,0,0,0,4367339,754,5,1,1
524,2228,40.720608,-73.79724,0,0,0,0,0,0,0,0,4357644,729,28,1,1
525,645,40.592815,-73.90808,0,0,0,0,0,0,0,0,4358523,1695,4,1,1
526,800,40.66401,-73.99771,0,0,0,0,0,0,0,0,4368784,113,66,0,1
527,118,40.75045,-73.9873,1,0,1,0,0,0,0,0,4362109,53,146,0,1
528,1730,40.851467,-73.89556999999999,0,0,0,0,0,0,0,0,4365034,359,38,1,1
529,1907,40.766304,-73.89286,1,0,0,0,0,0,1,0,4369580,518,21,0,1
530,945,40.660790000000006,-73.99401,0,0,0,0,0,0,0,0,4360518,199,62,0,1
531,1255,40.646015000000006,-74.00579,1,0,1,0,0,0,0,0,4365129,345,66,0,1
532,1615,40.787659999999995,-73.84787,0,0,0,0,0,0,0,0,4370939,363,30,1,1
533,628,40.802467,-73.958694,1,0,1,0,0,0,0,0,4371667,38,40,0,1
534,850,40.828114,-73.93106999999999,0,0,0,0,0,0,0,0,4362556,286,57,1,1
535,925,40.746937,-73.89862,0,0,0,0,0,0,0,0,4361288,341,14,0,1
536,1024,40.738116999999995,-73.7973,0,0,0,0,0,0,0,0,4366589,246,8,1,1
537,800,40.800343,-73.9142,0,0,0,0,0,0,0,0,4367103,137,40,0,1
538,1925,40.674786,-73.8762,1,0,1,0,0,0,0,0,4363059,411,39,0,1
539,1235,40.772372999999995,-73.96079,1,0,0,0,0,0,1,0,4370214,313,102,0,1
540,1429,40.650734,-73.8976,2,0,0,0,0,0,2,0,4366204,50,22,1,1
541,700,40.70219,-73.928345,0,0,0,0,0,0,0,0,4358005,165,55,1,1
542,0,40.63063,-74.00923,0,0,0,0,0,0,0,0,4364357,519,19,1,1
543,1600,40.682415,-73.97065,1,0,0,0,0,0,1,0,4357771,271,103,1,1
544,1449,40.63201,-74.01318,0,0,0,0,0,0,0,0,4359323,232,44,1,1
545,2318,40.855614,-73.90352,0,0,0,0,0,0,0,0,4365268,367,39,1,1
546,1650,40.634174,-73.944885,1,0,0,0,0,0,1,0,4360985,660,10,0,1
547,1448,40.769318,-73.8666,0,0,0,0,0,0,0,0,4357555,537,4,1,1
548,1435,40.69773,-73.81409000000001,0,0,0,0,0,0,0,0,4363723,148,31,0,1
549,911,40.611225,-74.11758,0,0,0,0,0,0,0,0,4359124,242,48,0,1
550,330,40.617336,-74.145065,0,0,0,0,0,0,0,0,4373839,380,45,0,1
551,834,40.76121,-73.86034000000001,0,0,0,0,0,0,0,0,4372505,227,10,0,1
552,1153,40.803593,-73.919785,0,0,0,0,0,0,0,0,4363324,197,48,0,1
553,700,40.60069,-74.010056,0,0,0,0,0,0,0,0,4360300,870,5,0,1
554,1430,40.638542,-73.92604,2,0,0,0,0,0,2,0,4366005,817,5,1,1
555,1100,40.658184000000006,-73.94518000000001,1,0,0,0,0,0,1,0,4360108,364,34,1,1
556,615,40.63058,-74.13162,0,0,0,0,0,0,0,0,4366119,15,54,0,1
557,45,40.677353000000004,-73.94424000000001,0,0,0,0,0,0,0,0,4358024,95,72,1,1
558,2015,40.729923,-73.91208,3,0,0,0,0,0,3,0,4371184,67,22,0,1
559,1600,40.655563,-73.87974,0,0,0,0,0,0,0,0,4365753,529,19,0,1
560,538,40.822613,-73.88705999999999,0,0,0,0,0,0,0,0,4367130,21,30,1,1
561,800,40.748154,-73.85403000000001,0,0,0,0,0,0,0,0,4361060,238,13,0,1
562,2118,40.856106,-73.89567,0,0,0,0,0,0,0,0,4370635,313,37,1,1
563,1550,40.698505,-73.80086,0,0,0,0,0,0,0,0,4365901,397,34,0,1
564,1550,40.642540000000004,-73.87652,0,0,0,0,0,0,0,0,4371645,163,4,0,1
565,1610,40.677917,-73.93861,0,0,0,0,0,0,0,0,4368421,366,73,1,1
566,935,40.668495,-73.925606,1,0,0,0,0,0,1,0,4358023,292,22,1,1
567,2020,40.665634000000004,-73.758156,0,0,0,0,0,0,0,0,4372364,612,10,0,1
568,1915,40.541553,-74.20989,1,0,0,0,0,0,1,0,4372316,382,26,1,1
569,1300,40.86446,-73.91895,0,0,0,0,0,0,0,0,4361192,146,55,1,1
570,2215,40.70715,-73.79299,0,0,0,0,0,0,0,0,4368376,89,31,0,1
571,1442,40.697895,-73.972336,1,0,0,0,1,0,0,0,4364919,190,166,0,1
572,2045,40.858387,-73.90279,1,0,0,0,0,0,1,0,4366414,226,39,1,1
573,1400,40.720620000000004,-73.81376999999999,0,0,0,0,0,0,0,0,4366305,449,13,0,1
574,1445,40.615433,-73.99775,0,0,0,0,0,0,0,0,4362054,1257,10,0,1
575,1515,40.6427,-73.87661,0,0,0,0,0,0,0,0,4358050,149,4,0,1
576,1905,40.629032,-74.00194,0,0,0,0,0,0,0,0,4358372,800,6,1,1
577,1004,40.643204,-73.90929,0,0,0,0,0,0,0,0,4361285,268,16,1,1
578,30,40.805073,-73.92331,0,0,0,0,0,0,0,0,4369448,103,58,0,1
579,1730,40.614075,-74.097534,0,0,0,0,0,0,0,0,4361156,256,51,1,1
580,956,40.59727,-73.99868000000001,0,0,0,0,0,0,0,0,4359251,184,37,1,1
581,44,40.75302,-73.97191,0,0,0,0,0,0,0,0,4364098,153,148,1,1
582,2100,40.67122,-73.88276,0,0,0,0,0,0,0,0,4365738,479,55,0,1
583,1818,40.672825,-73.93908,1,0,1,0,0,0,0,0,4368419,560,67,1,1
584,1100,40.65978,-73.88292,0,0,0,0,0,0,0,0,4361421,665,22,0,1
585,1141,40.57951,-74.09433,0,0,0,0,0,0,0,0,4369190,324,22,0,1
586,1730,40.709946,-73.955505,1,0,0,0,1,0,0,0,4366034,302,78,1,1
587,40,40.840176,-73.92528,1,0,1,0,0,0,0,0,4357205,183,55,1,1
588,1938,40.844883,-73.90729499999999,2,0,0,0,0,0,2,0,4361923,43,39,1,1
589,1240,40.652313,-73.95602,0,0,0,0,0,0,0,0,4366607,66,36,1,1
590,0,40.812855,-73.90725,1,0,0,0,1,0,0,0,4367891,16,33,1,1
591,1156,40.63948,-74.01617399999999,0,0,0,0,0,0,0,0,4368785,554,61,0,1
592,1810,40.82304,-73.88193000000001,0,0,0,0,0,0,0,0,4364812,241,30,1,1
